@relation trainset
@attribute Z1 real
@attribute Y1 real
@attribute X1 real
@attribute Z2 real
@attribute Y2 real
@attribute X2 real
@data
0.23246779, 0.14551193, 0.98635514, -0.32723573, -0.40867251, -0.61779256
0.10437186, 0.22648371, 1.25960504, -0.76123622, -1.23601536, -0.79967792
-0.86041283, 0.3362658, 1.33519912, -0.46155418, -0.23989171, -0.76459831
-2.36714764, 0.78768408, 1.18830535, 0.90793051, 0.1499916, 0.07634751
-2.05826046, 1.53552151, 1.48304096, 0.62017685, 0.22713592, -0.70638779
-1.47080982, 1.1240738, 0.74881402, 0.10334801, -0.66247304, -0.05639247
-0.41676422, -0.89927884, 0.32073358, 0.30213174, 0.0428586, 0.02950061
0.07727972, -1.25407773, 0.19460135, -0.06504905, 1.89200627, -1.39742061
0.13148923, -0.40155327, -0.4300045, 0.03375606, 1.57792946, -0.60085284
0.24760807, -0.49139544, -1.0156654, -0.33988862, 1.39907601, -0.07842225
0.20377146, -0.36985974, -1.73434413, -0.6363151, 0.33695329, -0.32926739
0.78939516, -0.46931663, -1.96899073, -0.62955378, -0.2017306, -0.27132051
0.62111799, -0.73768979, -1.76129161, -1.00643042, -0.61985175, -1.06005215
-0.21581721, 0.37745012, -1.22548091, -0.19031814, -0.46171914, -0.66833886
-0.48982205, 1.85535267, -0.62973893, 0.60625129, -0.16238915, 0.14570542
-0.53143577, 0.87092545, -0.34795921, 0.6379272, -0.51637237, -0.02017315
0.08739128, -0.39676533, 0.40184524, 0.56088115, -0.22838726, -0.84456224
0.83776697, -0.44715049, 0.99285416, -0.05826766, 0.65108076, -0.92828402
1.22880127, 0.04867017, 1.13351535, -0.48610492, 1.6105397, 0.00760354
1.18058817, 0.42609247, 1.26578073, -0.28476133, 1.55306934, -0.5375849
-0.36327364, 0.1465999, 1.47257114, -0.54694272, 1.31497079, -1.51593062
-1.82721699, 0.47198489, 1.58938088, -0.33649826, 0.10355271, -1.24855991
-1.41493091, 1.12369531, 0.94558653, -0.65345472, -0.76884323, -0.58230219
-1.20672602, 1.42972213, 0.72063311, -0.46960108, -0.97243752, -0.41150701
-1.18828351, 0.52135083, 0.30535164, 1.03948167, 0.15866825, 0.28808429
-0.06904751, -1.04247593, -0.34229257, 0.8780417, 0.25054016, -0.60036562
0.44441415, -1.04857597, -0.1104992, 0.1779086, -1.0174222, -1.61444268
0.66604578, -0.40311322, -0.47007384, 0.40420971, -0.26855876, 0.61286354
1.96670937, -0.93783728, -1.0641822, 0.21789378, 1.32516743, -0.5708063
2.5233786, -0.30699411, -1.24801703, 0.01378702, 2.26802943, -1.78676276
1.99468183, 0.24545237, -1.13800681, -0.1923163, 1.60758775, -0.05610881
1.8034905, 0.10706223, -0.74031404, -0.55612745, 0.66772205, -0.01437601
-0.00020639, 1.77502552, -0.1970522, -0.57082516, -0.67144581, 0.28053475
-1.90694367, 1.15231688, -0.02967787, -1.04912298, -0.46163899, -0.68493637
-1.14064996, -0.73512062, -0.14925693, -0.01172419, 0.04514574, -1.07574764
0.69779382, -1.1507851, 0.62599937, 1.14631085, -0.4989407, -0.1373592
1.53356877, -1.10267058, 0.84127289, 0.81366121, -0.23752318, 0.11547424
1.29719055, 0.02655637, 0.82265564, 0.56112143, -0.84622013, -0.93830622
0.18200368, 0.72413423, 1.67360801, -0.05577727, 0.45573628, -1.35649348
-1.79114256, 0.729422, 1.64741061, -0.33931626, 1.80901674, -0.24815557
-1.21466257, 0.89810387, 1.039889, -0.13763211, 1.24556164, -0.58759193
-1.23270508, 1.59883073, 0.80606264, -0.28688466, 1.50157817, -0.60438694
-1.91424263, 0.87812322, 0.31073803, -0.58488975, 0.66260943, -0.94243661
-0.60606499, -1.45194917, -0.28665633, -0.43995493, -0.60734662, -1.24244463
-0.08205039, -2.33180889, -0.47379935, -0.87689217, -0.76650714, -0.39754536
0.01081978, -0.9440996, -0.91105952, -0.47341594, -0.13707397, -0.13222743
0.00798703, 0.23214875, -1.07584309, 1.50223755, -0.03380797, -0.11857375
1.9041711, -0.54579475, -1.01440949, 0.67031542, -0.13385225, -0.69102867
2.39657235, -0.42536847, -1.22259279, -0.19651431, -0.51335545, -0.49492801
1.4934579, 0.04007125, -0.77917613, 0.57561283, 0.07030307, 0.56198046
0.745005, 1.33554032, -0.26558155, 0.0150966, 1.69832639, -1.31119605
-0.6408592, 1.8994108, -0.22231969, 0.08061886, 1.7010178, -1.0000022
-0.70772668, -0.41638884, 0.29823692, -0.22247482, 1.41957067, 0.04972135
-0.87860767, -1.09648763, 0.81275833, -0.44050224, 0.26295517, -0.28105283
0.09747742, -1.00268028, 0.81683848, -0.5295629, -0.56707167, 0.38986957
0.38423142, -0.99479191, 1.12076779, -1.2393168, -0.55661373, -1.19195623
-0.27331833, -0.03544911, 1.37941462, -0.27679303, -0.17498316, -0.87948743
-1.32051029, 1.05112195, 1.35415582, 0.95178487, 0.06364209, -0.02844377
-1.82443421, 1.25202342, 1.17632649, 0.85228735, -0.52366838, -0.00414498
-1.12092112, 1.75726068, 0.7158225, 0.39395429, -0.23854931, -0.97571052
-1.2137713, 1.40084022, 0.15687857, -0.01702157, 0.92888286, -0.9475635
0.16977602, -0.91563022, 0.03773501, -0.34951483, 1.55605794, 0.13724309
1.24665025, -1.085765, -0.13994349, -0.2022605, 1.31684412, -0.68439303
1.71099979, -0.86634428, -0.68670194, -0.31305195, 1.2184878, -1.34511128
2.02057948, -0.58854433, -1.07537911, -0.29367386, 0.39018062, -1.66843372
1.13907991, -0.32185902, -1.4091178, -0.66021307, -0.69267652, -0.39352278
0.75043628, -0.52191033, -1.66148444, -0.66277195, -0.9562055, -0.46367558
-0.0576464, -0.01658724, -1.36488397, 0.60172224, -0.00258449, -0.06131653
-1.34611159, 0.17613879, -0.6952493, 0.79566124, 0.32387465, -0.37700398
-1.22394428, 1.34406805, -0.50792103, 0.20473656, -0.54123747, -1.46571888
-1.18457639, 1.01536464, 0.06200532, 0.29040146, -0.51398442, 0.74820688
-0.67479118, -0.6973157, 0.53025637, 0.12347965, 0.82155558, -0.31466131
0.89323013, -1.10264649, 0.87025997, 0.00889928, 2.01246822, -1.84160781
0.93371546, -0.69181192, 1.16952413, 0.12252021, 1.77953869, -0.37172778
0.59113321, -0.232592, 0.99047253, -0.44580726, 0.99383324, -0.04875802
-0.74904938, 0.09395198, 1.46532517, -0.35853882, -0.24473842, 0.42111022
-2.23537633, 0.83835822, 1.23682245, -0.87535967, -0.662896, -0.6432646
-1.42016915, 1.11622627, 0.8306568, -0.62249156, -0.76675158, -1.32002719
-1.04690392, 1.5575741, 0.81642486, 0.75489398, -0.33540653, -0.19220894
-1.33944329, 1.2073594, 0.32088633, 0.86147822, 0.21651507, -0.6125018
-0.11158981, -0.8523488, 0.103076, 0.90812223, -0.58786782, -0.29734112
1.32136418, -1.47856448, -0.30907675, 0.21563234, 0.05211976, -0.73923412
1.27438278, -1.04755745, -0.87496794, -0.0722923, 1.00975322, -1.10836196
1.10064174, -0.51559368, -1.11618308, -0.09601798, 1.59462068, -0.31266506
1.27795323, -0.14816311, -1.33441247, -0.36005125, 1.56330675, -0.68474629
1.4943445, -0.63238486, -1.64210512, -0.28594903, 0.83874773, -1.15319299
1.32340569, 0.08073424, -1.1449252, -0.50082437, 0.19227539, -1.21294923
-0.12438279, 1.42339403, -0.32310475, -0.67930357, -0.73452095, -0.46249678
-0.75988382, 1.7632202, -0.3174598, -0.5287469, -0.3789386, -0.36686266
-0.83529721, 0.18007748, 0.17123482, 0.95083408, -0.00491749, 0.09027874
-0.54703537, -0.98913594, 0.74149163, 0.82053535, -0.01013906, -0.27057641
0.4867086, -0.40065203, 0.99504783, 0.09941457, -1.00109946, -1.05760144
0.44936563, -0.58799196, 1.29187419, 0.5747098, -0.3868116, 0.56471389
0.25728514, -0.21726266, 1.48416897, 0.04739994, 1.56506744, -0.99878749
-1.2198997, 0.38313687, 1.61743641, 0.18759992, 1.98338442, -1.55442934
-2.34409529, 0.43944039, 1.02083956, -0.05463201, 1.76604338, 0.13376041
-1.21960123, 1.95925517, 0.4571772, -0.55394917, 0.55968346, -0.11139226
-1.28125959, 2.25028827, 0.54209408, -0.37174928, -0.14284401, 0.26025828
-0.89346363, -0.22753044, 0.29414867, -0.67336154, -0.63870698, -0.88215025
0.62664184, -1.48229841, -0.18841393, -0.18074295, -0.61124228, -1.30143168
1.15175371, -1.29120421, -0.29616624, 1.39507654, -0.54159239, -0.23680243
1.60803087, -0.84289674, -0.95607067, 1.39771305, 0.11540988, 0.19606229
1.75882102, -0.34716916, -1.26420032, 0.35185693, -0.36383202, -0.36442882
1.95240632, -0.21186708, -1.29967403, 0.07523593, 0.38167184, -0.74711499
1.42938865, -0.11690788, -1.66397132, -0.26079735, 1.93086491, -0.61085505
0.04846574, 1.47660751, -0.93454091, -0.17250912, 1.08391704, -0.61172648
-1.84830403, 2.40361773, -0.23828529, -0.38992813, 1.39024855, -0.85413172
-2.44100533, 0.48317792, -0.09363913, -0.41350438, 0.30437768, -1.39291816
-0.14268151, -0.7533154, 0.24001126, -0.45564193, -0.52941975, -0.66667544
0.93009594, -1.21671059, 0.75461033, -1.00638996, -0.64208107, -0.6235385
1.59938857, -0.46672726, 0.82365713, 0.0770348, 0.23975023, 0.37430368
1.70372025, 0.61628657, 1.20786918, 1.24642871, 0.38262741, 0.53786878
0.51232801, 0.6895716, 1.84044334, 0.21130046, -1.05196151, -0.6789304
-0.52702739, 0.86343377, 1.21615333, 0.26732046, -0.28920557, 0.00830049
-1.59875403, 0.29896505, 0.87284918, 0.52543054, 1.13568193, -0.77403464
-1.23624875, 0.88218291, 0.55334269, -0.28728661, 1.99108422, -1.62723865
-1.21822073, 1.85471978, 0.50156305, 0.19909143, 1.74873531, -0.31214206
-1.77296393, -0.39409401, 0.51125013, -0.58063315, 0.80287722, 0.44091763
-0.13346595, -1.75201264, -0.56360594, -0.64602903, -0.43178679, 0.12372685
0.65897483, -1.22224579, -1.05576057, -0.63264291, -0.27305816, -0.90130403
-0.58708744, -0.44819393, -1.70200974, -0.13639498, -0.0869557, -1.14794791
-0.16861436, 0.26779005, -1.86194024, 1.42720642, -0.51263511, 0.32876437
0.81247893, -0.74456448, -1.8714441, 0.8594574, -0.33123752, 0.0980899
0.83897451, 0.32069859, -1.47804468, 0.72383328, -0.62739962, -0.43512408
0.00547276, 1.52339325, -0.4758367, 0.32221298, 0.05323178, -0.48387559
-0.28668127, 1.98856062, -0.4329763, -0.31687368, 1.59157343, -0.72311714
-0.18837137, 1.02826042, 0.27295542, -0.1162161, 1.60989688, 0.0040977
0.27955264, -0.77897961, 0.86863402, -0.11919146, 1.3952739, -0.9850944
1.08574647, -0.04299733, 1.18960299, -0.57688009, 0.57859628, -1.39205924
1.24731266, 0.00254006, 1.34337785, -0.35529228, -0.81505289, -0.65546406
1.0321127, 0.38392289, 1.70592581, -0.85690265, -0.76792168, -0.49425082
-0.85008429, 0.62053115, 1.81270471, -0.55866204, -0.12985977, 0.68744008
-1.68026366, 0.8091557, 1.05301874, 1.48469089, 0.46454981, -0.2917933
-0.79450408, 1.69381434, 0.69578151, 0.19772526, -0.82527793, -1.35423587
-0.832028, 1.60855035, 0.2529489, 0.08574029, -1.04645166, 0.21693737
-1.70509421, 0.24919382, 0.0535554, 0.60512628, 1.39016889, 0.0454101
-0.57474303, -0.72738961, -0.11360168, -0.24752794, 2.1493516, -1.37105038
1.16450271, -0.6372135, -0.86213164, 0.26020151, 1.63905799, -0.65565381
1.78144433, -0.73891819, -1.42658102, -0.59418899, 0.83275067, 0.35911416
2.41022841, -0.02924116, -1.33045666, -0.3312132, -0.41867685, 0.32344108
1.55412779, -0.09621047, -1.66171403, -0.35804077, -0.61100377, -0.0612653
1.12574464, -0.68800458, -1.38643526, -0.38363362, -0.23005759, -0.61294656
-0.2425339, 0.56216766, -0.60697235, 0.70101897, -0.2359533, -0.57372106
-1.26683602, 1.7398029, -0.27482277, 0.969365, -0.3940971, -0.50555735
-0.6798195, 1.02787764, 0.16740151, 1.17340001, -0.72597539, 0.13982511
-0.4754065, -0.08259731, 0.34078524, -0.00409768, 0.30037184, -0.83721606
0.42422493, -0.71485498, 0.98395468, -0.33438473, 1.36948236, -0.88459515
0.65130742, -0.83175899, 1.33853163, -0.21871353, 1.62952142, 0.07699577
0.96541948, -0.14250799, 1.45338355, -0.32163949, 1.55790517, -0.98949164
0.0248413, 0.18968881, 1.92368091, -0.4201764, 0.59735892, -1.21294682
-1.25738104, 0.13571834, 1.55906804, -0.56073216, -0.18260851, -0.97046788
-1.34994865, 0.7648921, 0.54946118, -0.75517344, -0.90005967, 0.06541221
-1.04927033, 1.3317399, 0.27759583, -0.44776763, -0.30512813, -0.12836166
-0.8234973, 1.33436789, 0.43523295, 1.63001109, -0.01918626, 0.1452953
-0.83068751, 0.05423974, -0.00653044, 0.80803915, -0.66967788, -0.36491294
0.41120434, -1.12762434, -0.52618106, -0.0152746, -0.98969015, -0.97193925
1.22693743, -1.21202004, -0.86350803, 0.85222094, -0.00201645, 0.70302085
1.31481952, -1.17501702, -1.18331473, 0.01620513, 2.00602201, -1.43000711
0.75381434, -0.2435235, -1.2686152, 0.21842316, 2.06526062, -1.14622294
0.57274971, -0.20060045, -1.40000478, -0.2562636, 1.35024343, 0.55772897
0.37164168, -0.51719599, -1.51543066, -0.50762984, 0.28875121, 0.09580405
-0.37878903, 0.29976409, -0.93199954, -0.35444117, -0.74917134, 0.28804309
-0.66577064, 1.01099081, -0.46329031, -1.03222948, -0.40819105, -0.97726265
-0.71429908, 0.45637667, -0.13905372, -0.30309261, 0.03719537, -0.94186645
0.0286151, -0.51997329, 0.2361513, 0.79927617, -0.51259783, -0.44174975
0.76811349, -0.39246098, 0.55143386, 1.43443086, -0.35243711, -0.02988935
1.16153836, 0.01959922, 1.04546777, 0.44045846, -0.46792591, -0.89961719
0.75745607, 0.0575153, 1.2601238, 0.04313602, 0.57379058, -0.88455993
-0.22606446, -0.20003655, 1.4348967, -0.04369228, 1.64806208, -0.12906655
-2.00503482, 0.47160534, 1.55125103, -0.26927411, 1.1949687, -0.75553299
-2.28294488, 1.52661798, 1.17957168, 0.03859522, 1.55662858, -0.82729051
-0.58987218, 1.79819645, 0.54688611, -0.50588099, 0.69893071, -1.53733633
-0.63128723, 0.68448104, 0.29954425, -0.38049385, -0.35575939, -0.44862733
0.10772785, -1.43140312, -0.38749905, -0.4725577, -1.33191679, -0.43994598
0.91626611, -1.40920816, -0.82570123, 0.15459667, -0.31128138, -0.48869964
0.17610073, -0.12352346, -0.88392299, 1.22991653, 0.24549331, 0.04345816
1.0437761, -0.08572272, -1.24241825, 0.57855252, -0.57944851, -0.40795259
1.61349313, -0.46182048, -1.47687123, 0.18407649, -0.5298449, 0.52466645
0.96206796, -0.29651518, -1.52220159, 0.37788039, 0.48557797, 0.21727789
0.91820418, 0.35734903, -0.71469211, -0.05454845, 2.11018656, -1.33999512
-0.2617061, 1.07009371, -0.43838794, 0.07193518, 1.51893579, -0.46190269
-0.65349429, 0.80360755, -0.26373051, -0.18892813, 1.01169861, 0.2768395
-0.00625449, -0.69776562, 0.06694978, -0.35206457, 0.18412213, -0.1247426
0.32422799, -1.00968619, 0.4660177, -0.30120368, -0.54981786, 0.12484642
1.47496358, -0.30900974, 0.81343342, -1.07622809, -0.40006719, -1.04485117
1.17787477, 0.70084884, 0.76334187, -0.13419074, -0.10204147, -0.82805976
0.17365598, 0.89813866, 1.64737358, 1.03106287, -0.20667387, 0.05431349
-1.44863979, 0.29184766, 1.88338065, 1.2533938, -0.76457924, -0.01856699
-1.85298647, 1.08009901, 0.81660349, 0.54831528, -0.7064299, -1.25079449
-1.54018559, 1.24051402, 0.51248491, -0.02955016, 0.88911711, -0.97214218
-1.32691155, 0.34736442, 0.68966247, -0.11344075, 1.72015861, 0.19846315
-0.1887338, -1.39092764, -0.02211354, -0.3216723, 1.31922356, -0.45957433
0.23009523, -1.8221201, -0.36789632, -0.04372947, 1.38491534, -1.1029969
0.51977263, -0.66327552, -0.87833753, -0.41495786, -0.06498083, -1.4138954
-0.24070018, -0.24395684, -1.25761049, -0.39825197, -0.69213544, -0.4498483
0.55963813, -0.30058709, -1.19371262, -0.61708926, -0.61768971, -0.44332723
1.33164556, -0.54858122, -1.49562286, 0.2190442, -0.0491621, -0.05955484
0.70824342, 0.48918902, -0.94686458, 1.40260394, 0.39500014, -0.28589584
-0.01755802, 1.14049758, -0.3364742, 0.05628223, -0.273715, -0.98280997
-0.69599132, 0.64906175, -0.05939468, 0.31523469, -0.91529838, 0.17000275
-0.42969999, -0.49618568, 0.13447107, 0.64327074, 0.19512777, 0.07733292
0.12371667, -1.14107255, 0.54034727, 0.26572671, 1.55009642, -1.33129598
0.92486425, -0.52973147, 0.95238867, 0.54425363, 1.3874617, -0.52755324
0.61499439, -0.66706064, 1.15547806, -0.39872064, 1.32034765, 0.08123468
0.24787651, -0.45983115, 1.40774737, -0.17981609, 0.37730669, -0.30578746
-1.21016224, 0.7174095, 1.3589324, -0.24489999, -0.0201307, -0.32070403
-2.43046855, 0.84448526, 1.18366711, -0.580937, -1.02429587, -1.57542724
-1.1970039, 1.36538478, 0.80170623, 0.5496771, -0.17998104, -0.53336479
-0.57854577, 1.61638969, 0.23015474, 1.24743186, 0.28773371, -0.03799096
-0.3231667, -0.91362282, -0.09705637, 0.96624995, -1.24274178, -0.38271964
0.82593355, -1.44480586, -0.24485139, 0.35183448, 0.1950032, -0.87383991
1.20340093, -0.55621249, -0.56560654, -0.04019913, 0.59559866, -1.29859885
1.26365258, -0.25791426, -1.08141482, -0.23550037, 1.20755629, -0.17714695
1.6491538, -0.05136971, -1.65026026, -0.01022248, 1.59128588, -0.40636966
1.19026216, -0.50985197, -1.90126987, -0.16784553, 1.02818947, -0.88634771
0.81836082, -0.45818503, -1.64570897, -0.28692311, 0.30036278, -1.0245682
0.31390144, 0.35364879, -0.97890901, -0.38492905, -1.17257219, -0.54624951
-0.58389605, 2.32318021, -0.48964798, -0.29752405, -0.14990163, -1.11480657
-0.6100562, 1.82913967, -0.07501021, 0.65427966, 0.1392591, -0.63778319
0.18069558, 0.14515396, 0.56554122, 0.88593301, -0.06354076, 0.36110867
0.62625683, -0.43020019, 1.08207016, 0.33547726, -0.752544, -0.38844895
1.06149253, -0.31235061, 1.2978877, 0.28566271, -0.69242642, 0.59356067
1.20309463, -0.19337564, 1.50417167, 0.37489161, 1.37261801, -0.29967333
-0.39382301, -0.3546896, 2.05776399, 0.25543219, 1.83612175, -1.48170983
-1.58310912, 1.34279864, 1.62887707, 0.21337677, 1.66661552, -0.32234099
-0.88398352, 1.6968733, 0.92927726, -0.29075642, 0.45555567, -0.37049069
-0.85559189, 1.47155202, 0.75065062, -0.62368485, -0.30457263, 0.35397614
-0.70649239, 1.42352338, -0.10019612, -0.56896112, -0.38770553, 0.09770656
-0.09884075, -0.31308086, -0.47443679, -0.19987481, -0.18657216, -0.71566223
0.29316751, -0.85869382, -0.36988016, 0.78099151, -0.24790085, 0.17860755
1.49544273, -0.37912851, -1.02340659, 1.07871505, -0.65102674, -0.18724493
1.61716103, -0.6935955, -1.81417218, 0.68542966, -0.69067145, -0.86715048
1.18262169, -0.31283312, -1.88198751, 0.36814988, 0.19805165, -0.71949833
1.09925517, -0.06833514, -1.84029323, -0.05318261, 1.74309637, -0.20858431
0.81067765, -0.11075444, -1.4660831, -0.10467194, 1.37814669, -0.22381643
-0.83243597, 1.52727154, -0.4712321, -0.02119104, 1.3062836, -1.16097142
-1.06791715, 2.0304804, -0.19999729, -0.34799092, 0.83283421, -1.38501381
-0.54740832, 0.3312995, -0.0390038, -0.34074751, -0.51662715, -0.42572778
-0.5894966, -0.77190772, 0.48536647, -0.56139856, -0.93406156, -0.15409363
1.12098573, -0.52090848, 1.02123216, -0.57783236, -0.48536013, -0.65221268
0.87651259, -0.13990095, 1.29901445, 1.12536128, 0.12171539, 0.26642144
0.23278739, 0.58510005, 1.52601743, 1.14925649, -0.70196515, -0.127354
-0.65276148, 0.8929511, 1.87040084, 0.21759854, -1.38664104, -0.48640191
-1.33367821, 0.18151082, 1.41079872, 0.62757594, 0.35161643, 0.55552413
-0.60054862, 1.23774986, 0.71449601, 0.08995474, 1.65899876, -1.45228866
-0.674756, 1.75912638, 0.24027801, 0.30742182, 2.01659332, -1.04135171
-0.76149653, -0.48868543, 0.04853412, -0.00371674, 1.62430814, 0.37111443
-0.00918579, -1.24584476, -0.22410769, -0.27688353, 0.02182583, 0.33354181
0.59182915, -0.71277026, -0.95376214, -0.10684371, -0.47240515, 0.2029712
0.4994334, -0.16794336, -1.41006598, -1.09023184, -0.47327326, -1.79834548
1.10570667, 0.24564229, -1.46737948, -0.19714665, -0.53112084, -0.47087449
0.51126194, -0.62297366, -1.69245693, 1.00580214, -0.58828034, 0.4122997
0.64090382, -0.36102694, -1.54541032, 1.03292968, 0.13531694, -0.45759856
0.06351912, 0.73719063, -0.48634847, 0.57410092, -0.72094314, -0.17454952
-1.04548074, 1.16021347, -0.23877694, 0.37891405, -0.03392725, -0.66179732
0.07532382, 0.70103808, -0.36505078, 0.0754114, 1.53609484, -0.58146177
-0.00885151, -0.5098877, 0.45437983, 0.0409217, 1.26133199, 0.22189439
0.88385023, -0.64303061, 0.90008471, 0.08725041, 1.52312945, -0.27343644
1.12613776, -0.1782709, 1.04158197, -0.36050702, 0.51165797, -1.0539333
0.54475615, 0.26883895, 1.57150935, -0.14146348, 0.10656566, -0.53997644
-0.42673192, 0.40088497, 1.96609359, -0.68316798, -0.89364685, -0.25333412
-1.83875032, 0.53777401, 1.39103101, -1.00071288, -0.26787871, -0.05212539
-1.00068081, 2.03174768, 0.45985076, 0.45173783, 0.51775665, 0.22706278
-1.37354336, 1.73649789, 0.42780837, 1.22308434, -0.52853815, 0.24077691
-0.91970864, -0.35633778, 0.1745425, 0.30576679, -0.9600119, -0.0815277
0.38283419, -1.22548655, -0.35245047, 0.24733369, -0.35477965, 0.62607564
1.01656412, -1.41396671, -0.5127282, 0.28941836, 1.24362814, -0.31607621
1.64882702, -0.88022952, -1.04539404, 0.09973398, 1.830559, -1.1755402
0.93018432, -0.2561278, -1.3855624, 0.01592684, 1.62511959, 0.45340607
0.40140607, -0.07052387, -1.43049214, -0.42682825, 0.3715266, 0.5271392
0.11675784, -0.31985491, -1.46564231, -0.28160345, -0.40896452, 0.27166408
-0.27024801, 0.20867412, -1.01520935, -0.64089878, -0.43811965, -0.54525453
-1.05805802, 0.94914214, -0.45553751, -0.10571523, -0.1483447, -0.34370661
-1.02830121, 0.3056394, -0.13480575, 1.07101991, -0.69272138, 0.17423309
-0.34819987, -0.79205413, 0.1219238, 0.96651823, -0.30710727, 0.32090481
0.91596911, -1.18148228, 0.49930495, 0.85288618, -0.50208344, 0.02632804
1.74119737, -0.33354853, 0.66154924, 0.54269615, -0.30902013, -0.97418401
1.22527784, 0.40227851, 0.79409597, -0.07472005, 1.48276774, -0.14648326
0.88665508, 0.68958843, 1.19723223, -0.20312998, 1.26859194, 0.15769047
-0.86517097, 0.44259637, 1.32101562, -0.27644338, 1.29603992, -0.41064463
-1.6963375, 0.54140992, 1.30545648, -0.37017393, 0.67318485, -1.22595089
-0.81290211, 1.32038485, 1.11640736, -0.53342198, 0.03692353, -0.58416053
-0.63734927, 0.61231576, 0.55182584, -0.79990517, -0.87310905, 0.24721831
-0.70511992, -1.22513548, -0.00544211, -0.48715387, -0.58264796, -0.55029349
0.06700112, -1.35838412, 0.08726025, 0.64239351, -0.16526854, -0.27267447
0.5685799, -0.33482666, -0.23102416, 0.97298561, -0.43446709, 0.69155702
-0.25729491, -0.04681123, -1.47716868, 0.23575045, -0.45712071, 0.00237125
0.15603954, -0.21852646, -1.69740872, 0.29328977, -0.90958946, 0.40362382
0.83420898, -0.22359231, -1.6500623, 0.25492834, 0.81219218, -0.00102626
0.14559502, -0.28444547, -1.67392274, 0.02270482, 1.69796958, -1.7403358
-0.09614058, 0.31949534, -1.07954755, 0.22391847, 1.94912126, 0.27597499
-0.73610351, 1.81025494, -0.63872385, -0.29421898, 1.27495968, 0.46818277
-1.02802293, 0.46245417, -0.2755979, -0.28078314, -0.26549564, 0.27837003
0.26045451, -0.85934424, 0.07978445, -0.51863369, -0.59930078, 0.33956523
1.05152796, -0.40967831, 0.85544207, -0.71085939, -0.41171797, -0.58366709
1.36748168, -0.22949799, 0.98753322, 0.95343212, -0.01920583, -0.0673415
1.12693073, 0.71241251, 1.20181541, 1.34283271, -0.5188234, -0.40504066
-0.05845502, 0.90386998, 1.9402879, 1.07807951, -1.46330488, -0.10656657
-1.08274304, 0.73168962, 1.58485918, 0.52901027, -0.29722616, -0.69098558
-0.83104414, 1.35027988, 0.95520547, -0.03496731, 1.03381734, -0.75863611
-0.22859824, 1.19120565, 0.30313126, 0.04208848, 1.30033073, 0.23673684
-0.43189588, -0.66759923, 0.07518285, -0.37732518, 1.59920077, -0.43659551
-0.34105462, -1.46047262, -0.29781873, -0.14520432, 0.46171696, -1.1034284
-0.1433728, -0.67033487, -0.63596964, -0.40019014, -0.0634517, -0.4613479
-0.37827849, -0.34124118, -1.07051646, -0.58772196, -0.81668118, -0.22054092
-0.42578358, -0.26866525, -1.91814389, -0.84959778, -0.20131378, -0.51037034
-0.0818943, -0.26334425, -1.8384827, 0.17725585, 0.67458821, 0.49563372
0.01030116, -0.95483084, -1.60579266, 1.30009333, -0.39711828, 0.25114196
0.14262895, -0.09206601, -1.27768176, -0.04821624, -1.05314401, -0.2612418
-0.11572337, 1.36204901, -0.75393935, 0.26380812, -0.7115099, 0.77226741
-0.44261908, 1.17560024, -0.28961873, 0.3985037, 1.03216673, -0.39768075
-0.33634887, 0.11824319, 0.36662027, 0.02268688, 1.89688962, -1.289142
0.04264844, -1.0143964, 0.73986263, 0.39422985, 1.94151914, 0.21206811
1.02403125, -0.23006052, 0.79135878, -0.25077653, 0.76524791, 0.09892538
1.03955585, -0.13882563, 1.03920702, -0.18845727, -0.15872509, 0.46547744
0.15455222, -0.01001134, 1.50291999, -0.58055643, -0.64250483, 0.34355273
-1.18890495, 0.63067861, 1.80333761, -0.63131515, -0.89221066, -0.23627633
-1.51146864, 0.86343698, 1.27443385, 0.56690111, 0.43161834, -0.33679864
-1.02505453, 1.752126, 0.73675515, 1.25522157, 0.19724298, -0.86633057
-0.71038581, 0.95825896, 0.38580283, 1.48458592, -0.95207682, 0.47588452
-0.03604042, -1.02184445, -0.03990743, 0.25074708, 0.11515975, -0.90955249
0.55389407, -1.10179686, -0.14728577, -0.06822945, 0.81619188, -1.18459758
0.78108556, -0.08893842, -0.77703664, -0.04184028, 1.23304824, 0.37620436
0.86683547, -0.16395332, -1.37105541, -0.35518715, 1.68166227, -0.59414107
1.61497994, -0.07894126, -1.65062343, -0.06740803, 0.94729102, -0.82826598
1.2058501, -0.50099101, -1.84229486, -0.3436217, 0.5022684, -0.80016805
0.92749765, -0.04041139, -1.39888043, -0.50327269, -1.28444819, -0.01352996
0.0160007, 1.41149415, -0.66174669, -0.33959341, -0.808427, -0.20082357
-1.35734683, 1.25826374, -0.27672589, 1.46998144, 0.12949158, 0.13714298
-0.88281469, -0.16236682, 0.16220325, 1.05106578, -0.57816656, 0.2449102
-0.44384739, -0.62219086, 0.63622605, -0.00422729, -0.56890929, -0.9657912
0.71548653, -0.12141064, 0.87804208, 0.74201132, -0.44823106, 0.52051433
0.70661393, -0.44662718, 1.30538694, 0.34855141, 1.21038413, -0.42615038
-0.21000516, -0.04810502, 1.78640703, 0.6387234, 1.90385309, -1.71704143
-1.37718906, 0.90733894, 1.59663809, 0.02343339, 1.49966954, -0.1197083
-1.62945757, 1.03196324, 0.71134828, -0.242143, 0.59852992, 0.66789814
