time,seconds_elapsed,z,y,x
1702690706167155700,0.04415576171875,0.0010999999940395355,-0.32420000433921814,-0.22630000114440918
1702690706227154200,0.104154296875,-0.0026000000070780516,0.07580000162124634,0.1890999972820282
1702690706287154200,0.164154296875,-0.02410000003874302,-0.0997999981045723,0.1695999950170517
1702690706347154200,0.224154296875,0.03819999843835831,-0.07989999651908875,0.1251000016927719
1702690706407154200,0.284154296875,0.016200000420212746,-0.041600000113248825,-0.05219999700784683
1702690706467154200,0.344154296875,0.0632999986410141,0.01730000041425228,-0.007799999788403511
1702690706527154200,0.404154296875,0.05779999867081642,0.19039998948574066,-0.12209999561309814
1702690706587154200,0.464154296875,0.08749999850988388,0.15369999408721924,-0.11539999395608902
1702690706647154200,0.524154296875,-0.14149999618530273,-0.12690000236034393,0.17579999566078186
1702690706707154200,0.584154296875,-0.3400000035762787,-0.14239999651908875,0.08699999749660492
1702690706767154200,0.644154296875,-0.25110000371932983,0.07000000029802322,0.03629999980330467
1702690706827154200,0.704154296875,-0.0762999951839447,0.04690000042319298,0.1581999957561493
1702690706887154200,0.764154296875,-0.05959999933838844,0.0551999993622303,-0.010099999606609344
1702690706947154200,0.824154296875,-0.07209999859333038,-0.0030999998562037945,0.04879999905824661
1702690707007154200,0.884154296875,-0.02850000001490116,-0.09049999713897705,0.1378999948501587
1702690707067154200,0.944154296875,-0.2667999863624573,0.06289999932050705,0.13429999351501465
1702690707127154200,1.004154296875,-0.3188999891281128,-0.07930000126361847,0.10809999704360962
1702690707187154200,1.064154296875,-0.1832999885082245,0.20749999582767487,0.0689999982714653
1702690707247154200,1.124154296875,-0.1266999989748001,0.10109999775886536,-0.08069999516010284
1702690707307154200,1.184154296875,-0.17080000042915344,0.564300000667572,-0.4790000021457672
1702690707367154200,1.244154296875,-0.24819999933242798,-0.7506999969482422,0.45389997959136963
1702690707427154200,1.304154296875,-0.35589998960494995,-0.18239998817443848,-0.5509999990463257
1702690707487154200,1.364154296875,-0.306799978017807,0.8305999636650085,0.45649999380111694
1702690707547154200,1.424154296875,0.2012999951839447,-0.6836000084877014,-0.9395999908447266
1702690707607154200,1.484154296875,0.5250999927520752,0.044599998742341995,0.5447999835014343
1702690707667154200,1.544154296875,0.2043999880552292,-0.021299999207258224,0.5123000144958496
1702690707727154200,1.604154296875,-0.2669999897480011,-0.15950000286102295,-0.857699990272522
1702690707787154200,1.664154296875,-0.15449999272823334,0.19449999928474426,0.1136000007390976
1702690707847154200,1.724154296875,0.5390999913215637,0.11809999495744705,-0.15359999239444733
1702690707907154200,1.784154296875,0.14739999175071716,-0.017799999564886093,0.2175000011920929
1702690707967154200,1.844154296875,-0.009499999694526196,-0.003599999938160181,0.48909997940063477
1702690708027154200,1.904154296875,0.18469999730587006,0.09699999541044235,0.7685999870300293
1702690708087154200,1.964154296875,-0.0024999999441206455,0.28540000319480896,-0.18369999527931213
1702690708147154200,2.024154296875,-0.621399998664856,0.02149999886751175,-0.2442999929189682
1702690708207154200,2.084154296875,-0.3393999934196472,-0.14899998903274536,0.7069999575614929
1702690708267154200,2.144154296875,-0.27489998936653137,-0.10979999601840973,-0.21089999377727509
1702690708327154200,2.204154296875,-0.7804999947547913,-0.001999999862164259,-0.5866999626159668
1702690708387154200,2.264154296875,0.027899999171495438,0.056299999356269836,-0.010900000110268593
1702690708447154200,2.324154296875,0.037699997425079346,-0.35569998621940613,-0.29260000586509705
1702690708507154200,2.384154296875,0.11639999598264694,-0.12520000338554382,0.2061999887228012
1702690708567154200,2.444154296875,0.3649999797344208,0.04600000008940697,-0.20349998772144318
1702690708627154200,2.504154296875,0.08899999409914017,0.04270000010728836,0.0737999975681305
1702690708687154200,2.564154296875,0.13319998979568481,0.02929999865591526,0.07339999824762344
1702690708747154200,2.624154296875,-0.09889999777078629,0.026899999007582664,-0.03739999979734421
1702690708807154200,2.684154296875,-0.22179999947547913,0.06079999729990959,-0.006300000008195639
1702690708867154200,2.744154296875,0.08089999854564667,-0.14309999346733093,-0.017500000074505806
1702690708927154200,2.804154296875,-0.3000999987125397,-0.006300000008195639,0.3555999994277954
1702690708987154200,2.864154296875,-0.36969998478889465,0.042399998754262924,0.3043999969959259
1702690709047154200,2.924154296875,0.08549999445676804,0.27160000801086426,0.02719999849796295
1702690709107154200,2.984154296875,-0.18150000274181366,-0.04699999839067459,-0.28509998321533203
1702690709167154200,3.044154296875,-0.3278999924659729,-0.08389999717473984,0.38259997963905334
1702690709227154200,3.104154296875,0.0625,-0.07849999517202377,0.20569999516010284
1702690709287154200,3.164154296875,-0.34289997816085815,-0.17889998853206635,-1.2421000003814697
1702690709347154200,3.224154296875,0.16820000112056732,-0.4108999967575073,0.23160000145435333
1702690709407154200,3.284154296875,0.3009999990463257,-0.2637999951839447,-0.11180000007152557
1702690709467154200,3.344154296875,0.05389999970793724,0.02850000001490116,0.1673000007867813
1702690709527154200,3.404154296875,0.4488999843597412,-0.09119999408721924,-0.04089999943971634
1702690709587154200,3.464154296875,-0.07649999856948853,-0.5062000155448914,-0.007499999832361937
1702690709647154200,3.524154296875,-0.421099990606308,0.004999999888241291,0.09869999438524246
1702690709707154200,3.584154296875,-0.23669999837875366,0.22999998927116394,0.3610999882221222
1702690709767154200,3.644154296875,0.016300000250339508,0.5523999929428101,0.32819998264312744
1702690709827154200,3.704154296875,-0.23429998755455017,0.08449999988079071,-0.003399999812245369
1702690709887154200,3.764154296875,-0.4578000009059906,0.12159999459981918,0.15389999747276306
1702690709947154200,3.824154296875,-0.13109999895095825,0.13179999589920044,-0.5117999911308289
1702690710007154200,3.884154296875,-0.07609999924898148,-0.35169997811317444,0.29159998893737793
1702690710067154200,3.944154296875,-0.16859999299049377,-0.2003999948501587,-0.030299998819828033
1702690710127154200,4.004154296875,-0.295199990272522,0.02589999884366989,-0.2906999886035919
1702690710187154200,4.064154296875,0.5184000134468079,-0.16110000014305115,-0.11069999635219574
1702690710247154200,4.124154296875,-0.050999999046325684,-0.2775999903678894,-0.16509999334812164
1702690710307154200,4.184154296875,-0.5853999853134155,0.08869999647140503,-0.24560000002384186
1702690710367154200,4.244154296875,0.10669999569654465,0.05389999970793724,0.10379999876022339
1702690710427154200,4.304154296875,0.11379999667406082,0.03350000083446503,0.2190999984741211
1702690710487154200,4.364154296875,-0.14829999208450317,-0.13259999454021454,0.11369999498128891
1702690710547154200,4.424154296875,-0.031700000166893005,0.09019999951124191,0.6064000129699707
1702690710607154200,4.484154296875,-0.644599974155426,0.09239999949932098,0.060999996960163116
1702690710667154200,4.544154296875,-0.011399999260902405,0.12099999934434891,0.2443999946117401
1702690710727154200,4.604154296875,-0.20709998905658722,-0.22360000014305115,0.311599999666214
1702690710787154200,4.664154296875,0.19679999351501465,-0.19579999148845673,-0.3552999794483185
1702690710847154200,4.724154296875,-0.3888999819755554,-0.08150000125169754,0.029399998486042023
1702690710907154200,4.784154296875,-0.03399999812245369,0.2827000021934509,0.13369999825954437
1702690710967154200,4.844154296875,-0.41499999165534973,0.018199998885393143,-0.9684000015258789
1702690711027154200,4.904154296875,-0.3489999771118164,-0.10979999601840973,-0.10729999840259552
1702690711087154200,4.964154296875,0.023599999025464058,-0.049799997359514236,-0.1428999900817871
1702690711147154200,5.024154296875,0.16459999978542328,-0.1184999942779541,-0.07959999889135361
